ISO3,year,gdp_growth,resource_rents,investment,trade_openness,fdi,inflation,govt_debt,unemployment,pop_growth
URY,2006,4.09857735445401,1.12340438595144,19.4605734296218,61.9715745165876,7.64053554410063,6.39764974385131,68.4607045920176,10.844,0.113607393322573
URY,2007,6.54151084504817,1.28842123844774,19.5260552843706,59.2104478374095,5.70951115694377,8.11464561179313,57.5599818770038,9.403,0.171519933968135
URY,2008,7.17614466455107,1.56798161399914,23.2080945884283,65.2080950071821,6.88302281006264,7.87707374730888,55.8665794658295,8.025,0.212934707039678
URY,2009,4.24349419462426,1.34673827245616,19.6247745177406,53.3944192683736,4.89964589428753,7.06221874388574,47.6955014411912,7.74,0.239373352045262
URY,2010,7.8034096507169,2.02169884847788,19.4076054759968,51.6990372012256,5.22300143125049,6.69870886978132,42.4666388141691,7.158,0.256129913246022
URY,2011,5.16213302463606,1.43709496222999,20.8823110125109,53.2470340109018,5.34359480768242,8.0928320630299,43.2074168775786,6.307,0.248141512237734
URY,2012,3.53817872056869,1.17962644777555,22.9153797295437,55.0611541633768,11.7901578728278,8.09776580573602,41.0282347488741,6.451,0.257451630638359
URY,2013,4.63753862902416,1.29138043579779,22.4844120119644,49.7178464746233,1.60901257578737,8.57513504005397,40.0884943756463,6.444,0.297452387025821
URY,2014,3.23879122952364,1.45872376049256,21.2028122395297,49.0876240632174,6.6430584199945,8.87735333229828,41.2850007406183,6.547,0.328187100513488
URY,2015,0.370741257681345,1.85218241655473,19.7053903958941,45.3282408087534,4.6342339444993,8.66626987079328,47.2765585126953,7.488,0.347483697847475
URY,2016,1.68979822971775,1.74168715941962,17.3891577314177,48.4705583785623,-0.897082488190792,9.6394134763508,46.4584676105582,7.841,0.333941294134426
URY,2017,1.74037643374211,1.82938511988003,15.9240356668873,46.3780042035515,4.13270996152796,6.2180938256186,45.0744196869827,7.89,0.270549143036717
URY,2018,0.164777608940113,1.97299244228802,14.8534986544499,47.7913104806475,2.64222389301977,7.60653360377047,47.341475064134,8.336,0.179744266709225
URY,2019,0.928351141267498,1.70632780467724,14.1208503918774,49.7448341159636,2.35703341175475,7.88198870879619,50.1314491818532,8.836,0.0786838170441181
URY,2020,-7.35732706484723,2.29343009292959,16.2336764872534,47.7318733182088,1.81750744846519,9.75640636078194,60.4014181135621,10.413,0.0518527053450753
URY,2021,5.84427312558179,1.92773520463627,18.1967631399395,58.3150410230338,8.50404179273101,7.74791402314762,58.113052857752,9.328,-0.0668956092956434
URY,2022,4.48622703072073,,18.6551845628116,61.0307951043821,12.4804063396028,9.10437983075437,54.2372595323111,7.877,-0.170369337727093
URY,2023,0.742128785315927,,17.5353424867451,52.910987066463,-6.72904061401343,5.86910359896119,62.3670975853084,8.355,-0.0835522251458198
USA,1970,0.216606498194878,0.65568149303359,21.4147356338331,10.7582854049602,0.113667808624405,5.83825533848251,,,1.16500266687286
USA,1971,3.29272245005524,0.667661828608719,21.9198180023179,10.7571790359274,0.0661029317079452,4.29276668813051,,,1.26433369185094
USA,1972,5.25550195781351,0.729815851646216,22.580622464057,11.3406196496001,0.09928778603873,3.27227824655283,,,1.07052275237269
USA,1973,5.64567976314829,0.91132816425109,23.3318085894529,13.0792155894304,0.135402869137687,6.17776006377038,,,0.954476728552297
USA,1974,-0.540550192633191,3.27619947384599,22.6949418311554,16.4449863225396,0.22909018193255,11.0548048048048,,,0.913660196067714
USA,1975,-0.205619191121627,3.23053256837185,20.2774757493602,15.5163736331565,0.137099799157697,9.14314686496535,,,0.985986067347125
USA,1976,5.38803391770217,3.09034779340366,22.038398387541,16.0488456356637,0.155331555472048,5.74481263549085,,,0.950220048994522
USA,1977,4.62418650601657,3.11411864965977,23.5262697266726,16.4178946751554,0.140261481987448,6.5016839947284,,,1.00577199618134
USA,1978,5.53520648243719,2.7284929152032,24.8317846707708,16.9728342289651,0.23388341294583,7.63096383885606,,,1.0595730803427
USA,1979,3.16598821816159,5.04456547753607,25.1111298034927,18.3761632042836,0.306394355036077,11.2544711292795,,,1.10357656509899
USA,1980,-0.256775731395592,5.68150196298393,23.3102708249411,20.1098446894226,0.585866341978653,13.5492019749684,,,0.959589922764484
USA,1981,2.53770126828974,4.04888001250875,24.2768645614446,19.4259131704272,0.800738125892372,10.3347153402771,,,0.981415437259678
USA,1982,-1.80301378934359,2.39193449570472,22.070082771371,17.5368122809184,0.634908482562745,6.13142700027493,,,0.953317566163514
USA,1983,4.58379098362749,2.66669832726867,22.2529868977705,16.6655934803103,0.316452387124185,3.21243523316065,,,0.914378513375149
USA,1984,7.23645316474058,2.33920575265163,25.0958177517261,17.5224074224053,0.624874152128993,4.30053547523429,,,0.865817336309961
USA,1985,4.16957534699196,2.09298182286231,24.1883401602082,16.603906126303,0.221941613453303,3.54564415209365,,,0.886129040850881
USA,1986,3.46265505694664,0.910129605763473,23.7406245175648,16.8979771514343,0.675731298001957,1.89804772234276,,,0.924164157058979
USA,1987,3.45462966856461,1.2173139452471,23.6202310299338,17.9735809845702,1.30241400226355,3.6645632175169,,,0.893829201032046
USA,1988,4.1769823865164,0.96888198069868,22.827807757869,19.0701007058615,1.08680748249096,4.07774110744413,,,0.907999040167679
USA,1989,3.67223784383981,1.07193822037119,22.5137993257208,19.4151106604887,1.34324072334346,4.82700303008944,39.128400199944,,0.944405555428529
USA,1990,1.88596558187626,1.23250818918509,21.5292134484762,19.8150673537315,1.19450410722934,5.39795643990325,40.933943570707,,1.12965052045579
USA,1991,-0.108312882368935,0.908448702232653,20.1106050230516,19.7864481240974,0.56104703230478,4.23496396453849,44.0615972806026,6.8,1.33626074073779
USA,1992,3.52249717301392,0.93569465521117,20.0775819985715,19.9505945023923,0.464853986617542,3.02881967814969,46.0501444176036,7.5,1.38688569247935
USA,1993,2.75179586709815,0.892085449925274,20.39362787431,20.0446187019752,0.732369583756588,2.95165696638559,48.2461403335599,6.9,1.31867999977741
USA,1994,4.02902272983438,0.761582644142974,21.2790967659069,21.0554591617453,0.767643589421284,2.60744159215453,47.3534821707435,6.119,1.2262960888682
USA,1995,2.6844307317787,0.815170233171652,21.2726491406982,22.4533816490568,0.904218188320061,2.80541968853662,47.2095352870886,5.65,1.19078709090209
USA,1996,3.77277269119453,0.999135594441053,21.7018149855781,22.6870719902412,1.20969310261879,2.93120419993441,46.7417685500108,5.451,1.16341161998189
USA,1997,4.44712793566428,0.84570606694479,22.4097090800901,23.4283210916839,1.42406557267981,2.33768993730735,44.1174698332784,5.0,1.20396029701272
USA,1998,4.48313335374613,0.548987113142318,22.9583331986162,22.8258909523693,2.32984922894518,1.55227909874364,41.1291489790385,4.511,1.16571452642589
USA,1999,4.78842504725272,0.642858628809835,23.4191271539738,23.3135637046602,3.24414224201686,2.18802719697358,37.7272782686058,4.219,1.14834004729055
USA,2000,4.07758575682804,1.11328917528516,23.6783758995788,25.1029953595813,3.40578256861876,3.37685727149929,33.2676548646821,3.992,1.11276899679534
USA,2001,0.955538348341605,0.915678454324647,22.1767205993556,22.967181335596,1.63009964802286,2.82617111885407,52.6288977430517,4.731,0.989741382223669
USA,2002,1.70044732643726,0.689227378994075,21.7226504088227,22.2863741094897,1.01613919132561,1.58603162650601,54.0472133861297,5.783,0.927797485710314
USA,2003,2.79560596320081,1.0459220644239,21.7456431157622,22.6273130062789,1.02218472001084,2.27009497336115,56.4292821179909,5.989,0.859481712840946
USA,2004,3.84777169556921,1.25369196394813,22.652150581142,24.4480622643257,1.74869134454691,2.67723669309172,56.8323090866456,5.529,0.925483968943482
